id,PRO_COM,Longitude,Latitude,vs30,BuildingClass,DamageState
431,68005,13.825366816451345,42.21350284117795,424.55734,A-MH,0
432,66073,13.534234999999992,42.32149998845501,443.40457,B-MH,0
433,66097,13.680605555514376,42.15225782246921,528.779,A-L,1
434,66087,13.553896257337795,42.288905140584944,439.54297,B-L,0
435,66087,13.555575999999997,42.29085668842821,460.64795,A-MH,2
436,66097,13.6836171605575,42.15413692362194,500.43295,B-L,2
437,66014,13.698223239437208,42.3261167299735,513.7968,A-MH,0
438,66074,13.640604328886663,42.26610130505217,494.10504,A-L,1
439,66087,13.553775519205592,42.2889093968612,439.54297,A-L,1
440,66087,13.558766099999994,42.2892394884268,440.5823,A-MH,3
441,66043,13.612514733144138,42.23727605070647,409.64224,A-MH,4
442,66097,13.680643892356398,42.15288938233328,532.1374,B-L,1
443,66065,13.517595293188403,42.1349416220646,445.85773,A-MH,4
444,66087,13.5594245,42.29075048842807,446.15762,A-MH,4
445,66087,13.556476700000006,42.288361788425966,446.9307,A-L,4
446,66087,13.5566131,42.28841178842607,446.9307,A-L,1
447,66087,13.553933417234909,42.289536679320605,441.81458,A-L,2
448,66014,13.698596712778626,42.32628385531327,512.7188,A-MH,0
449,66087,13.556399700000002,42.29449478843139,444.0095,A-MH,2
450,66097,13.683365272709732,42.15396529839158,500.43295,A-L,4
451,68005,13.827834999999997,42.21071698835798,466.79373,A-MH,4
452,66065,13.516161704105867,42.12061522966743,619.7765,A-L,1
453,66097,13.680277019474488,42.150823067961824,544.89325,A-L,4
454,66087,13.557197218613208,42.28743261650551,446.19064,A-L,3
455,66040,13.78017807023346,42.22144847037579,494.9261,B-MH,2
456,66097,13.677583050985051,42.15417680078746,565.8457,A-L,4
457,66014,13.698206650258024,42.32584610781284,508.2198,A-MH,0
458,66022,13.656766114241194,42.24535384322487,557.666,A-L,2
459,66097,13.682932640960914,42.15280563302821,503.39032,A-L,1
460,66087,13.553579999999998,42.291497988428766,461.85904,B-MH,4
461,66087,13.558358242450316,42.288657337206445,464.68967,A-L,5
462,66008,13.260195499999996,42.43299218855217,495.4981,A-L,5
463,66087,13.555906311663772,42.288111003765415,457.4467,A-MH,4
464,66097,13.681049052034732,42.15160863553712,540.08685,B-MH,2
465,66088,13.629167800000005,42.29436799421558,436.00284,A-L,4
466,66097,13.677374957037388,42.15472694356811,542.1198,A-MH,1
467,66043,13.612530897794992,42.23754671158955,409.64224,B-L,2
468,66087,13.558001344809783,42.28876034121776,467.61734,A-L,2
469,66097,13.677692569163224,42.1539919520615,565.8457,A-L,5
470,66097,13.68287207353788,42.145845237933685,482.33426,A-L,4
471,66097,13.680129193895317,42.152365669951855,524.0437,A-L,4
472,66087,13.55426378067494,42.28898259070967,444.2896,A-MH,2
473,66087,13.5564809,42.2943864884313,444.0095,A-L,3
474,66043,13.610853000000011,42.23689488838094,464.21097,A-MH,3
475,66097,13.682625701842676,42.14576383252551,498.2024,A-L,4
476,66088,13.629520399999992,42.2941919884311,436.1322,B-MH,2
477,66097,13.683622037721491,42.14428057545937,494.0078,A-MH,4
478,66097,13.683386630471649,42.14437961841461,490.0779,A-L,5
479,66087,13.56040387889147,42.28641533444439,465.60645,B-MH,0
480,66043,13.607424951889907,42.22895956193885,537.145,A-MH,0
481,66087,13.555051932935962,42.29003968408336,480.28635,A-L,3
482,66008,13.264867599999992,42.42653398854651,455.6359,A-MH,0
483,66088,13.6496961290373,42.28989802040086,518.6434,A-L,4
484,66097,13.684925633043989,42.15182842959054,499.43112,B-L,1
485,66043,13.612744200000003,42.237410794190666,409.64224,A-L,4
486,66087,13.559800300000008,42.29161148842882,395.23267,A-MH,4
487,66097,13.680244177389673,42.15227104112856,528.779,A-MH,4
488,66097,13.682592830513988,42.14522249276222,511.42795,A-L,0
489,66087,13.558024104070649,42.29120052886478,416.93433,A-L,2
490,66040,13.78181779254205,42.21867424411867,518.01825,A-L,0
491,66065,13.51409888441013,42.12249569729332,616.7188,A-L,1
492,66058,13.7305587,42.23854718838234,452.37314,A-L,2
493,66087,13.5531930581043,42.28929156136266,431.8219,A-L,3
494,66008,13.256532900000009,42.42477488854499,513.42816,A-L,2
495,66065,13.515329315279644,42.120825163525495,597.33563,A-L,0
496,66087,13.559118800000006,42.29106898842833,432.73605,A-L,1
497,66097,13.682987338780036,42.15171855126765,516.41565,B-MH,0
498,66058,13.730110414737846,42.23669732124885,452.25403,A-L,0
499,66087,13.554054156609482,42.28953242284823,441.81458,A-L,2
500,66087,13.555588006133188,42.290924848061,460.64795,A-MH,1
501,68005,13.829156999999997,42.210659988357854,506.1898,B-MH,0
502,66087,13.560251799999994,42.29128718842849,391.2681,B-L,1
503,66087,13.558789000000004,42.28830678842599,469.0881,A-L,0
504,68005,13.826138000000006,42.21060198835778,481.07083,A-MH,1
505,66097,13.67785681462794,42.15470933202007,549.9265,A-L,0
506,66087,13.55570343670673,42.29083037002295,460.64795,A-L,1
507,66097,13.683419962940222,42.152878217598136,452.0731,A-L,3
508,66097,13.680523408770684,42.150904478608446,544.89325,B-L,0
509,66097,13.68843017572869,42.15387018365568,543.9181,A-L,1
510,66043,13.60582236184098,42.2304635718132,482.64047,A-L,0
511,66097,13.68421932904412,42.15212556454642,461.19226,A-L,1
512,66087,13.569343730450656,42.292337324232,410.67407,A-L,0
513,66022,13.655910686446752,42.24520405901015,515.99133,A-MH,3
514,66097,13.680934070994224,42.1517032653175,540.08685,A-MH,3
515,66087,13.554395137412618,42.28915877345095,455.94196,B-L,4
516,66087,13.555225199999995,42.29093868842822,469.00287,B-L,1
517,66097,13.681038097729711,42.15142818974208,548.0641,B-L,1
518,66043,13.605444375432755,42.230205854865005,456.6353,B-MH,0
519,66097,13.680824566475762,42.15188811784648,540.08685,A-MH,4
520,66087,13.555878000000002,42.28833188842601,444.91202,A-MH,2
521,66058,13.72922400000001,42.23752498838146,454.23096,A-MH,0
522,66097,13.682582219269932,42.15299930542231,535.9723,A-L,1
523,66087,13.560213420918366,42.29139445951136,408.2937,A-L,1
524,66097,13.680134669829044,42.15245589283571,501.0127,A-L,3
525,66087,13.557494500000006,42.28789208842557,435.52368,A-L,2
526,66097,13.680194893568288,42.15145903481861,539.04407,A-L,3
527,66058,13.730380800000004,42.23718808838118,453.28247,A-L,1
528,66097,13.683030778667108,42.14448307013538,499.4946,B-L,0
529,66097,13.679592613923708,42.14949174974748,546.7164,A-L,2
530,66087,13.556566399999992,42.288393688426055,446.9307,A-MH,2
531,66087,13.554137733556722,42.28889662759895,439.54297,A-L,1
532,66058,13.729514499999995,42.23759018838154,454.05942,A-L,1
533,66097,13.678399019708154,42.14971624091702,565.06793,A-L,1
534,66043,13.605412116372795,42.22966452663932,511.65613,A-L,1
535,66097,13.677090254198566,42.15401396511166,565.90894,A-MH,0
536,66058,13.729488200000006,42.23758298838152,454.05942,A-L,0
537,66008,13.260156900000004,42.43317758855228,495.4981,A-MH,0
538,66097,13.68365491736425,42.14482191528277,481.31543,A-L,2
539,66058,13.7285938,42.23664288838066,452.47217,A-MH,0
540,66043,13.603999999999994,42.22870698837369,564.96185,A-MH,5
541,66087,13.559758999999998,42.291990288429176,407.63135,A-MH,1
542,66008,13.265115000000002,42.42634298854639,456.0521,B-L,0
543,66087,13.5565529,42.28838848842607,446.9307,A-MH,2
544,66058,13.730505671321955,42.237225195781086,453.28247,A-L,0
545,66043,13.605400700000002,42.22938669418716,545.6707,A-L,0
546,66087,13.552394199999991,42.28882308842638,426.22653,A-L,4
547,66008,13.2803066,42.44953378856653,467.5527,B-MH,0
548,66058,13.73068269999999,42.23793448838183,452.43918,A-MH,2
549,66073,13.542077900000006,42.32217848845557,446.96375,B-L,0
550,66087,13.55381267784518,42.28954093564855,441.81458,A-MH,0
551,66097,13.67981709418455,42.15120158299593,538.62585,A-L,3
552,66008,13.281879900000003,42.44842698856556,495.6389,B-L,0
553,66087,13.552466000000008,42.288930288426485,426.40012,B-L,4
554,66087,13.536947556595374,42.29492556104199,424.12646,B-L,5
555,66043,13.60604400000001,42.2307130883755,470.62845,A-L,0
556,66058,13.730646299999997,42.23823698838209,452.36652,A-L,2
557,66087,13.560258599999992,42.29127738842856,391.2681,A-MH,1
558,66087,13.55974640263511,42.29168217188056,395.23267,A-MH,1
559,66049,13.400522283109924,42.34960907073445,454.33865,A-MH,0
560,66087,13.553224999999996,42.29155988842877,472.867,C1-L,4
561,67034,13.542408,42.53421188863985,490.03323,A-MH,1
562,66087,13.557754000000005,42.28804798842578,435.52368,C1-MH,1
563,66087,13.5572557,42.28781128842555,446.19064,B-MH,3
564,66087,13.553539350849338,42.28900812884496,426.52527,A-L,5
565,66087,13.55438982815869,42.289068553653365,444.2896,A-L,4
566,66087,13.55676209158721,42.28826162845122,442.93875,A-L,1
567,66043,13.612404877173637,42.23746081717509,409.64224,B-MH,1
568,66097,13.683294021804931,42.15279240469836,452.0731,B-L,1
569,66087,13.553114778325972,42.290017569704624,451.68698,A-MH,5
570,66008,13.275268472862903,42.44931942052377,473.8049,B-L,0
571,66097,13.682215357951996,42.15292230850447,556.33453,A-MH,5
572,66087,13.557627700000008,42.287062188424855,422.86096,C1-MH,2
573,66087,13.558940665328942,42.28827514872486,460.66418,A-MH,1
574,66087,13.560013400000006,42.28727568842502,464.61096,A-MH,1
575,66043,13.60536530000001,42.22931868837426,545.6707,A-MH,3
576,66087,13.5565437,42.288384888426044,446.9307,A-MH,1
577,66097,13.680917676677971,42.15342190569569,546.4127,B-L,2
578,66087,13.553235518704913,42.29001331420684,451.68698,A-L,3
579,66087,13.55753816881382,42.28705895022068,422.86096,B-L,2
580,66087,13.555469399999996,42.29086708842824,460.64795,C1-L,0
581,66087,13.554405755984638,42.28933921302296,455.94196,B-L,0
582,66087,13.5602081,42.28511598842317,421.2103,A-MH,0
583,66097,13.68076982990784,42.15297519857072,542.23706,A-L,3
584,66087,13.558693876570183,42.288193453602894,460.66418,A-MH,1
585,66008,13.260109152411491,42.43342224569379,491.4267,C1-L,0
586,66087,13.553523427052603,42.288737475014464,426.52527,B-MH,1
587,66087,13.553288599999991,42.29041098842781,464.25418,A-MH,4
588,66008,13.281341999999992,42.453242994284885,465.01828,A-L,3
589,66043,13.605203138706912,42.230214489346494,418.40695,A-L,3
590,66087,13.55615840798348,42.28828292550544,446.9307,A-L,4
591,66042,13.6085108,42.25195118839413,444.87354,A-MH,0
592,66049,13.400980309616754,42.34914164784421,454.27533,A-L,1
593,66008,13.258338000000002,42.42474298854498,517.1203,B-MH,0
594,66097,13.680293447290104,42.1510937369444,539.04407,B-L,4
595,66097,13.679554280032376,42.15084950152417,552.1752,B-MH,3
596,68005,13.828889999999996,42.21132298835842,432.38425,A-MH,4
597,66087,13.553429228104148,42.28919282441609,431.8219,A-L,4
598,66040,13.781114612034202,42.22096120231654,509.47873,A-MH,1
599,66097,13.68247271757813,42.15318415950545,556.33453,C1-L,0
600,66097,13.682001758693254,42.151392929580176,561.04193,B-L,1
601,66049,13.353150259165163,42.33175953953511,435.98615,A-MH,1
602,66097,13.682615005234355,42.151551332893,516.41565,A-L,4
603,66087,13.557261799999996,42.28780018842555,446.19064,B-MH,1
604,66042,13.607999100000002,42.25133438839356,455.18726,A-L,0
605,66087,13.552246999999994,42.28863498842623,426.23853,A-L,4
606,66097,13.68009085140738,42.14775548122184,489.63794,B-MH,0
607,66008,13.257113000000006,42.42484298854502,513.7708,A-MH,0
608,66087,13.557513199999995,42.28790338842562,435.52368,B-MH,3
609,66097,13.684936599036345,42.15200887480419,499.43112,A-L,4
610,66021,13.300884900000009,42.52057698862812,490.76373,B-L,1
611,66087,13.553434535942287,42.28928304426498,431.8219,B-L,0
612,66008,13.277487000000002,42.45644198857244,517.9444,C1-MH,1
613,66008,13.257154900000003,42.42490698854509,513.7708,B-MH,0
614,66087,13.559848100000004,42.2916436884289,395.23267,A-MH,1
615,66087,13.553270000000012,42.290413988427815,464.25418,B-L,4
616,68005,13.825391500000004,42.21358489418024,424.55734,A-L,0
617,66043,13.605680235174864,42.23010699846967,456.6353,A-L,1
618,66087,13.5656605,42.29167798842888,410.67407,B-L,0
619,66008,13.257299799999997,42.42425558854451,514.3516,C1-MH,0
620,66087,13.55859169999999,42.29298168843007,391.836,B-MH,0
621,66097,13.680479599199089,42.15018269449398,548.2649,A-L,4
622,66087,13.554258471643434,42.28889237088924,444.2896,A-L,3
623,66058,13.707475640312854,42.24612256407842,500.35938,A-L,2
624,66049,13.495071709084495,42.390854160806015,411.57858,A-L,1
625,66042,13.607891500000004,42.251704388393854,432.7611,A-MH,1
626,66097,13.685062540847891,42.15209468570362,519.21185,A-L,3
627,66008,13.281277999999991,42.45320698856974,465.01828,A-L,4
628,66008,13.265407999999994,42.42565198854573,456.40408,B-MH,0
629,66008,13.282386999999993,42.45269198856931,507.20258,B-MH,0
630,66008,13.259517999999996,42.43263698855182,516.2918,A-MH,1
631,66043,13.612607700000002,42.237407094190665,409.64224,A-L,0
632,66008,13.280217099999993,42.44944528856646,467.5527,C1-MH,1
633,66008,13.28111569999999,42.450187388567,487.6399,A-L,1
634,66042,13.609542000000005,42.251557988393735,462.9373,B-MH,0
635,66049,13.40543689447868,42.3251264862749,453.386,B-L,0
636,66087,13.537315094349966,42.2950030724231,424.12012,C1-L,0
637,67034,13.552447000000004,42.52300198863021,471.2248,A-MH,2
638,66008,13.28052699999999,42.45138998856813,487.1651,A-L,1
639,66008,13.265207999999994,42.42639498854636,456.0521,B-MH,1
640,66097,13.680435829990156,42.15343953183508,535.91864,A-L,3
641,66042,13.606807599999994,42.251988988394096,471.9609,A-MH,2
642,66087,13.537304525133644,42.294822631596574,424.12012,B-L,0
643,66052,13.335566706667011,42.30712204683274,521.0916,C1-L,4
644,66008,13.28109,42.45132698856809,487.1651,A-L,3
645,67034,13.552162999999998,42.52289298863006,471.2248,B-MH,4
646,66008,13.283013100000009,42.449437688566455,460.04715,A-L,3
647,66008,13.280332200000002,42.4493904885664,467.5527,A-MH,1
648,66042,13.60698208176379,42.25194033512299,463.47876,A-L,4
649,66087,13.553329720134665,42.28955796530165,431.8219,A-L,4
650,66087,13.5370577392008,42.29474088397243,423.98627,B-L,0
651,66087,13.558187368566353,42.2919180223221,401.90292,B-L,0
652,66043,13.603787,42.22865188837369,564.96185,A-MH,3
653,66008,13.282201999999996,42.44878498856581,495.6389,A-L,1
654,66021,13.299673000000007,42.51801298862588,472.14136,A-L,4
655,66049,13.34095662339366,42.4197535232556,459.20764,A-L,1
656,66022,13.671769482021492,42.25149887842989,534.35614,A-MH,1
657,66042,13.593037500000005,42.23924989419145,448.2134,B-L,5
658,66043,13.605658727701725,42.22974611304561,511.65613,A-MH,1
659,66042,13.606999200000008,42.25182288839402,463.47876,A-L,1
660,66008,13.282255,42.44857698856566,495.6389,A-L,2
661,66087,13.537178489886664,42.29473664764429,424.02454,C1-L,0
662,66024,13.685533311053636,42.30072381014912,499.82486,B-L,0
663,66042,13.593221999999995,42.23953299419161,448.2134,A-MH,4
664,66043,13.606952449876408,42.2242538327948,487.779,A-MH,3
665,66087,13.555575999999997,42.29085669421409,460.64795,B-L,5
666,66008,13.280377,42.44945198856641,467.5527,B-MH,1
667,66097,13.686760162885347,42.15420265791433,560.9927,A-MH,3
668,66087,13.536826805519931,42.294929797095726,424.12646,A-L,1
669,66008,13.280761100000005,42.448348188565454,485.3052,A-L,2
670,66042,13.584022714361677,42.26035413072293,474.11853,A-L,4
671,66097,13.682757105846305,42.14593987018576,482.33426,A-L,3
672,66097,13.679943038708728,42.1552660160265,579.2773,A-L,2
673,66100,13.63489280779493,42.20328844801135,526.4525,A-L,0
674,66074,13.639760672438296,42.26414270465847,456.85556,A-MH,1
675,66087,13.536958124776074,42.295106001897096,424.12646,A-L,1
676,66008,13.260210636261222,42.43305743498016,495.4981,A-MH,4
677,66087,13.55319836560453,42.28938178121852,431.8219,B-L,4
678,66008,13.281258261004265,42.44991051139233,491.2351,B-MH,1
679,66042,13.58464751236105,42.26069354927826,469.95966,B-L,2
680,66008,13.257170000000006,42.42449998854477,514.3516,B-L,1
681,66043,13.60553309999999,42.22999228837485,456.6353,A-MH,2
682,66097,13.68313478495265,42.14420799075422,503.5972,A-L,5
683,66008,13.265242,42.42461198854485,456.63922,B-MH,0
684,66087,13.553534042895707,42.28891790898025,426.52527,A-L,4
685,66008,13.265602,42.425892988545975,455.8934,A-L,1
686,66042,13.5932549,42.240415794192025,428.11182,B-L,4
687,66040,13.781565347323165,42.2185028793368,519.8074,A-L,0
688,66008,13.259787,42.43307698855224,495.4981,C1-MH,2
689,66008,13.281802000000004,42.44842799428279,489.8601,A-L,0
690,66008,13.259541999999998,42.43286698855199,513.332,B-MH,0
691,66087,13.554888500000006,42.290559488427874,469.00287,A-L,4
692,66042,13.582982,42.247436994195056,446.18298,B-L,4
693,66087,13.554059465431417,42.28962264262929,463.11926,C1-L,0
694,66008,13.261187000000008,42.43357798855264,504.36795,B-MH,2
695,66049,13.4245678786604,42.3930699764904,411.57858,C1-L,0
696,66022,13.673710799999991,42.24970748839215,434.59137,A-L,0
697,66042,13.583698116603648,42.260998542278536,483.52112,A-L,4
698,66008,13.259787000000005,42.42573498854584,527.1037,A-L,0
699,66008,13.266152900000003,42.42496698854518,455.74643,A-L,3
700,67034,13.553921116641012,42.52339603784556,471.20813,B-MH,1
701,66008,13.28239,42.44670198856407,486.06534,C1-L,0
702,66042,13.583117599999994,42.247014588389774,419.80463,A-MH,4
703,66049,13.416982443402675,42.35158410079668,454.74805,C1-L,1
704,66097,13.679828051432684,42.14740339925328,509.61542,A-L,0
705,66008,13.281453000000008,42.451237888568,444.90298,A-L,5
706,66087,13.555550827491592,42.29029331086294,480.22928,A-L,4
707,66073,13.542058257825202,42.3222292434105,446.96375,B-L,0
708,66008,13.256787999999997,42.42446198854476,513.58746,B-MH,0
709,66008,13.281525031181593,42.45035376538975,458.02472,A-MH,1
710,66042,13.583545344507462,42.26046151820046,469.37775,B-L,2
711,66022,13.670997764666906,42.24400274260587,510.56506,A-MH,0
712,66087,13.5565455,42.28838558842599,446.9307,A-MH,1
713,66008,13.279657,42.454316988570646,489.57425,A-L,1
714,66042,13.5825015,42.24781678839046,459.3322,A-L,4
715,66087,13.55843417203889,42.29199971829958,409.84708,A-L,0
716,66043,13.612667695725213,42.23781304635627,450.65158,A-L,3
717,66013,13.22426389861497,42.45915638547354,445.85773,B-L,0
718,66008,13.281580000000002,42.44829499428273,493.9244,A-L,2
719,66042,13.580310000000006,42.26887998840894,470.7884,B-L,2
720,66008,13.259978899999991,42.43259298855181,502.28375,A-MH,5
721,66045,13.698918305746195,42.12590554590901,468.83755,A-L,0
722,66008,13.281933,42.450722988567534,461.7328,A-L,3
723,66088,13.628542700000006,42.29457298843143,435.9452,A-L,4
724,68005,13.827727999999995,42.20907858835648,504.92896,A-L,5
725,66042,13.582434804915806,42.24784346858932,459.3322,A-L,1
726,66013,13.227136304609497,42.458432038695136,445.85773,C1-MH,0
