mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.011,0.02,8327.0,2183.0,1.0
0.011,0.022,8967.0,2203.0,1.0
0.011,0.021,8127.0,1985.0,1.0
0.012,0.022,7416.0,1896.0,1.0
0.012,0.022,7185.0,2085.0,1.0
0.011,0.022,8660.0,1921.0,1.01
0.011,0.023,7393.0,2039.0,1.0
0.009,0.013,5841.0,2410.0,1.0
0.009,0.016,6625.0,1816.0,1.0
0.01,0.021,9066.0,2027.0,1.0
0.011,0.021,8051.0,2256.0,1.0
0.01,0.017,8544.0,2008.0,1.0
0.01,0.019,8394.0,2085.0,1.01
0.01,0.021,9333.0,2241.0,1.0
0.012,0.021,6672.0,2300.0,1.0
0.012,0.024,7001.0,2014.0,1.01
0.01,0.02,9290.0,2308.0,1.01
0.011,0.022,7848.0,1853.0,1.0
0.011,0.02,8099.0,2265.0,1.0
0.011,0.023,8357.0,1953.0,1.0
0.011,0.02,8100.0,2258.0,1.0
0.01,0.011,7362.0,2309.0,1.0
0.01,0.02,8621.0,2217.0,1.0
0.011,0.02,7521.0,1827.0,1.0
0.012,0.027,6734.0,1577.0,1.0
0.011,0.02,7932.0,2136.0,1.0
0.011,0.022,7617.0,1993.0,1.0
0.011,0.021,7456.0,2291.0,1.0
0.011,0.022,7020.0,1967.0,1.0
0.011,0.025,8729.0,1771.0,1.0
0.012,0.017,6265.0,2301.0,1.0
0.011,0.022,8379.0,2151.0,1.0
0.011,0.022,9401.0,2187.0,1.0
0.011,0.021,7833.0,2323.0,1.01
0.011,0.02,8234.0,2245.0,1.0
0.012,0.023,7047.0,1859.0,1.0
0.008,0.006,5777.0,2383.0,1.0
0.012,0.021,6726.0,2226.0,1.0
0.01,0.013,7143.0,2199.0,1.0
0.01,0.019,9011.0,2223.0,1.0
0.011,0.02,7504.0,2311.0,1.0
0.01,0.018,8506.0,2346.0,1.0
0.011,0.023,8758.0,2120.0,1.0
0.012,0.019,5999.0,2205.0,1.0
0.012,0.023,7392.0,2052.0,1.0
0.011,0.024,8617.0,1918.0,1.0
0.01,0.021,8835.0,2268.0,1.0
0.011,0.026,8546.0,1892.0,1.0
0.01,0.021,10431.0,2282.0,1.0
0.011,0.02,7716.0,2361.0,1.0
0.011,0.022,8697.0,2134.0,1.0
0.012,0.016,5903.0,2215.0,1.0
0.007,0.007,5315.0,2543.0,1.0
0.011,0.022,7719.0,1900.0,1.0
0.008,0.008,6683.0,2409.0,1.0
0.011,0.016,7782.0,2127.0,1.0
0.011,0.023,8361.0,1927.0,1.0
0.011,0.021,7132.0,1940.0,1.0
0.008,0.007,5891.0,2409.0,1.0
0.011,0.021,7685.0,2289.0,1.0
0.01,0.014,6547.0,2092.0,1.0
0.011,0.021,8396.0,2226.0,1.0
0.012,0.021,7193.0,1831.0,1.0
0.012,0.021,6652.0,2375.0,1.0
0.011,0.021,8022.0,2099.0,1.0
0.012,0.02,7287.0,2014.0,1.0
0.012,0.022,7367.0,1913.0,1.0
0.01,0.023,9172.0,2025.0,1.0
0.011,0.019,7566.0,2212.0,1.0
0.011,0.021,8705.0,2285.0,1.0
0.011,0.025,8143.0,2062.0,1.01
0.008,0.009,7335.0,2420.0,1.0
0.012,0.024,7862.0,1800.0,1.0
0.012,0.021,6705.0,2141.0,1.0
0.012,0.018,6836.0,2265.0,1.01
0.011,0.02,6962.0,2069.0,1.01
0.011,0.024,8004.0,1850.0,1.0
0.011,0.02,7288.0,2279.0,1.0
0.012,0.024,7079.0,2029.0,1.0
0.012,0.022,7435.0,1850.0,1.0
0.012,0.022,7268.0,2312.0,1.0
0.011,0.015,6729.0,2015.0,1.0
0.012,0.023,7749.0,2002.0,1.0
0.01,0.023,9910.0,1822.0,1.0
0.012,0.021,7595.0,2189.0,1.0
0.009,0.01,4800.0,2584.0,1.0
0.01,0.01,7362.0,2262.0,1.0
0.01,0.013,6648.0,2630.0,1.0
0.012,0.02,6941.0,2024.0,1.0
0.011,0.023,7840.0,1915.0,1.0
0.011,0.022,9053.0,2399.0,1.0
0.012,0.021,7465.0,2053.0,1.0
0.012,0.022,7659.0,2071.0,1.0
0.01,0.016,6549.0,2175.0,1.0
0.012,0.023,7483.0,1965.0,1.01
0.011,0.021,8719.0,2277.0,1.0
0.011,0.019,7554.0,2030.0,1.0
0.011,0.021,8915.0,2260.0,1.0
0.01,0.023,9418.0,1955.0,1.0
0.012,0.024,7118.0,1825.0,1.01
0.011,0.021,8073.0,2239.0,1.0
0.012,0.022,6727.0,1982.0,1.0
0.01,0.023,9959.0,2027.0,1.0
0.011,0.023,8314.0,1959.0,1.01
0.012,0.024,7699.0,1688.0,1.0
0.008,0.009,4741.0,2334.0,1.0
0.011,0.013,5277.0,2207.0,1.0
0.011,0.022,7344.0,1856.0,1.0
0.011,0.02,8880.0,2358.0,1.0
0.011,0.021,7680.0,2189.0,1.0
0.011,0.019,7360.0,2444.0,1.0
0.01,0.018,7499.0,1946.0,1.0
0.01,0.022,9035.0,2246.0,1.0
0.01,0.012,7867.0,2140.0,1.0
0.011,0.022,8203.0,1844.0,1.0
0.011,0.019,6629.0,1942.0,1.0
0.011,0.019,6605.0,2081.0,1.0
0.011,0.018,6762.0,2047.0,1.0
0.011,0.02,7224.0,2356.0,1.0
0.011,0.02,6556.0,2175.0,1.0
0.011,0.021,8561.0,2204.0,1.0
0.011,0.02,7228.0,2085.0,1.0
0.011,0.02,6790.0,2326.0,1.0
0.009,0.009,5526.0,2144.0,1.0
0.011,0.02,7047.0,1956.0,1.0
0.011,0.022,8098.0,1992.0,1.0
0.012,0.023,7111.0,2067.0,1.0
0.01,0.026,9811.0,2123.0,1.0
0.011,0.021,8153.0,2023.0,1.0
0.01,0.02,8778.0,2255.0,1.0
0.011,0.016,6262.0,2242.0,1.0
0.011,0.017,7050.0,2026.0,1.0
0.009,0.01,6412.0,2310.0,1.0
0.011,0.023,8348.0,1872.0,1.0
0.011,0.023,8604.0,2071.0,1.0
0.011,0.026,8416.0,1652.0,1.0
0.01,0.025,10223.0,1903.0,1.0
0.011,0.021,7909.0,2118.0,1.0
0.012,0.02,6984.0,2087.0,1.0
0.012,0.015,6504.0,2238.0,1.0
0.011,0.022,8460.0,2085.0,1.0
0.01,0.022,9700.0,2270.0,1.01
0.011,0.022,8126.0,2037.0,1.0
0.011,0.02,8358.0,2369.0,1.0
0.011,0.023,8413.0,1948.0,1.0
0.011,0.022,7605.0,1837.0,1.0
0.011,0.021,8606.0,1905.0,1.0
0.011,0.022,7931.0,2102.0,1.01
0.011,0.022,8629.0,2076.0,1.0
0.012,0.025,6562.0,1631.0,1.0
0.01,0.021,8450.0,1789.0,1.0
0.011,0.022,7691.0,1999.0,1.01
0.012,0.023,6948.0,1887.0,1.0
0.012,0.022,6931.0,2088.0,1.0
0.012,0.02,5782.0,2114.0,1.0
0.011,0.022,7277.0,2097.0,1.0
0.012,0.014,6047.0,2298.0,1.0
0.01,0.022,8702.0,1949.0,1.0
0.011,0.019,6963.0,2221.0,1.0
0.01,0.021,9514.0,2207.0,1.0
0.01,0.01,5251.0,2417.0,1.0
0.011,0.022,8118.0,1779.0,1.0
0.012,0.021,7228.0,2214.0,1.01
0.012,0.021,7562.0,2259.0,1.0
0.011,0.016,6347.0,2413.0,1.0
0.013,0.022,5949.0,1991.0,1.0
0.011,0.023,7546.0,2079.0,1.01
0.01,0.023,9629.0,1862.0,1.0
0.008,0.008,5693.0,2525.0,1.0
0.01,0.02,8583.0,2040.0,1.0
0.012,0.022,7014.0,2098.0,1.0
0.012,0.022,6388.0,1961.0,1.0
0.006,0.005,5006.0,2236.0,1.0
0.01,0.02,8790.0,2026.0,1.0
0.01,0.021,9552.0,1976.0,1.0
0.009,0.009,7248.0,2387.0,1.0
0.012,0.019,6440.0,2470.0,1.0
0.011,0.024,9208.0,1886.0,1.0
0.01,0.022,9194.0,1899.0,1.01
0.012,0.022,7536.0,2050.0,1.0
0.011,0.024,8781.0,1930.0,1.0
0.01,0.023,10056.0,2118.0,1.0
0.008,0.01,5969.0,2350.0,1.0
0.011,0.03,9070.0,1700.0,1.0
0.011,0.021,7792.0,2243.0,1.0
0.012,0.022,7718.0,2024.0,1.0
0.011,0.019,8124.0,2312.0,1.0
0.012,0.023,7388.0,1989.0,1.0
0.011,0.022,7661.0,2202.0,1.0
0.011,0.022,7241.0,2026.0,1.0
0.009,0.01,5868.0,2678.0,1.0
0.011,0.018,7308.0,2179.0,1.0
0.011,0.021,7876.0,2213.0,1.0
0.011,0.02,8012.0,2177.0,1.0
0.012,0.024,6824.0,1982.0,1.0
0.011,0.029,8607.0,1611.0,1.0
0.012,0.022,7913.0,2093.0,1.0
0.012,0.022,6834.0,2122.0,1.0
0.011,0.02,7675.0,2276.0,1.0
0.012,0.023,7689.0,2006.0,1.0
0.012,0.025,8241.0,1761.0,1.0
0.011,0.02,7600.0,2256.0,1.0
0.011,0.014,5599.0,2213.0,1.0
0.012,0.021,7050.0,2285.0,1.0
0.012,0.022,7067.0,2075.0,1.0
0.011,0.022,8528.0,2281.0,1.0
0.012,0.019,6687.0,2383.0,1.0
0.009,0.015,10013.0,2417.0,1.0
0.01,0.022,8733.0,2207.0,1.0
0.011,0.022,7763.0,2054.0,1.0
0.012,0.023,7284.0,1556.0,1.0
0.011,0.021,8096.0,2173.0,1.0
0.011,0.023,7903.0,1877.0,1.0
0.012,0.021,6507.0,2176.0,1.0
0.011,0.02,8384.0,2360.0,1.0
0.012,0.02,6605.0,2289.0,1.0
0.01,0.015,8037.0,2334.0,1.0
0.011,0.027,8858.0,1493.0,1.0
0.011,0.021,8223.0,2197.0,1.0
0.008,0.009,5616.0,2581.0,1.0
0.012,0.021,6688.0,2214.0,1.0
0.013,0.022,6316.0,2051.0,1.0
0.01,0.021,8955.0,2067.0,1.0
0.013,0.023,6038.0,2024.0,1.0
0.011,0.022,7902.0,1975.0,1.0
0.007,0.007,5652.0,2383.0,1.0
0.01,0.02,8208.0,1707.0,1.0
0.011,0.025,9492.0,2213.0,1.0
0.011,0.021,7422.0,2072.0,1.0
0.012,0.019,6197.0,1840.0,1.0
0.006,0.005,5995.0,2419.0,1.0
0.011,0.023,8254.0,1951.0,1.0
0.012,0.021,7437.0,2099.0,1.0
0.012,0.017,5642.0,2510.0,1.0
0.012,0.021,6563.0,2028.0,1.0
0.007,0.007,5968.0,2551.0,1.0
0.011,0.017,6800.0,2203.0,1.0
0.012,0.02,6147.0,2098.0,1.0
0.011,0.015,5991.0,2339.0,1.0
0.01,0.015,6526.0,2194.0,1.0
0.011,0.021,8250.0,1914.0,1.0
0.012,0.021,6955.0,2244.0,1.0
0.012,0.024,7556.0,1801.0,1.0
0.011,0.023,7518.0,1889.0,1.0
0.012,0.02,7171.0,1914.0,1.0
0.011,0.02,7719.0,2457.0,1.0
0.011,0.023,8410.0,1794.0,1.0
0.012,0.02,6879.0,1911.0,1.0
0.011,0.018,7989.0,2247.0,1.0
0.011,0.022,7816.0,1978.0,1.0
0.011,0.022,8285.0,2143.0,1.0
0.011,0.021,7931.0,2432.0,1.0
0.011,0.021,8174.0,2054.0,1.0
0.011,0.022,8578.0,1997.0,1.0
0.012,0.025,7585.0,1952.0,1.0
0.01,0.021,8921.0,2294.0,1.0
0.011,0.022,8266.0,2139.0,1.0
0.01,0.012,7820.0,2561.0,1.0
0.009,0.011,5487.0,2213.0,1.0
0.01,0.009,4916.0,2336.0,1.0
0.011,0.022,9040.0,2083.0,1.0
0.005,0.006,5863.0,2253.0,1.0
0.011,0.023,8130.0,2033.0,1.0
0.012,0.02,6791.0,2295.0,1.0
0.012,0.023,7318.0,2094.0,1.0
0.012,0.023,7379.0,2164.0,1.0
0.008,0.007,5644.0,2251.0,1.0
0.011,0.021,8651.0,1923.0,1.0
0.011,0.02,7643.0,2131.0,1.0
0.012,0.022,6419.0,1769.0,1.0
0.011,0.021,7979.0,2029.0,1.0
0.01,0.019,8657.0,2298.0,1.0
0.012,0.021,6646.0,2327.0,1.0
0.011,0.017,5950.0,2360.0,1.0
0.011,0.022,8317.0,2012.0,1.0
0.012,0.02,6636.0,2222.0,1.0
0.012,0.022,6865.0,2042.0,1.01
0.01,0.02,8557.0,2390.0,1.0
0.011,0.021,8727.0,2119.0,1.0
0.011,0.023,9255.0,1980.0,1.0
0.011,0.027,9022.0,1376.0,1.0
0.011,0.022,7715.0,2191.0,1.0
0.01,0.017,8093.0,2233.0,1.0
0.01,0.018,8711.0,2293.0,1.0
0.012,0.024,7643.0,1957.0,1.0
0.011,0.021,8439.0,2187.0,1.0
0.012,0.021,7235.0,2104.0,1.0
0.011,0.019,6304.0,1943.0,1.0
0.01,0.02,7905.0,2198.0,1.0
0.011,0.021,8046.0,2355.0,1.0
0.011,0.024,8281.0,2085.0,1.0
0.011,0.022,7749.0,2091.0,1.0
0.007,0.01,7267.0,2303.0,1.0
0.008,0.011,7245.0,2315.0,1.0
0.012,0.022,6895.0,2353.0,1.0
0.011,0.021,7853.0,1975.0,1.0
0.011,0.023,9066.0,1932.0,1.0
0.012,0.023,7164.0,1999.0,1.0
0.01,0.014,6795.0,2536.0,1.0
0.011,0.021,7259.0,1874.0,1.0
0.011,0.019,7266.0,2113.0,1.0
0.011,0.022,7906.0,1836.0,1.0
0.011,0.02,7078.0,1908.0,1.0
0.011,0.02,7266.0,2257.0,1.0
0.011,0.021,8153.0,2272.0,1.0
0.011,0.02,7923.0,2124.0,1.0
0.011,0.022,7978.0,2104.0,1.0
0.011,0.021,8138.0,2087.0,1.0
0.011,0.021,7298.0,1881.0,1.0
0.007,0.007,5764.0,2118.0,1.0
0.01,0.023,8221.0,1876.0,1.0
0.011,0.021,7370.0,2125.0,1.0
0.012,0.02,7048.0,2334.0,1.0
0.01,0.022,10431.0,2030.0,1.0
0.009,0.01,5337.0,1952.0,1.0
0.011,0.023,8283.0,1925.0,1.0
0.011,0.021,8254.0,2131.0,1.0
0.011,0.017,7331.0,2388.0,1.0
0.012,0.022,7719.0,1871.0,1.0
0.011,0.018,6698.0,2269.0,1.0
0.01,0.015,6131.0,2197.0,1.0
0.01,0.021,8681.0,2156.0,1.0
0.007,0.009,5635.0,2379.0,1.0
0.011,0.018,7791.0,2145.0,1.0
0.012,0.024,7882.0,1861.0,1.0
0.01,0.018,7064.0,2155.0,1.0
0.007,0.009,6102.0,2237.0,1.0
0.011,0.02,8019.0,2251.0,1.0
0.01,0.015,6808.0,2303.0,1.0
0.011,0.022,8396.0,2161.0,1.01
0.008,0.009,5834.0,2455.0,1.0
0.011,0.016,6805.0,2245.0,1.0
0.011,0.022,7929.0,1854.0,1.0
0.011,0.02,7617.0,2322.0,1.0
0.011,0.021,7999.0,2099.0,1.0
0.009,0.013,6027.0,2205.0,1.0
0.011,0.019,8027.0,2137.0,1.0
0.01,0.012,6157.0,2057.0,1.0
0.01,0.02,8961.0,2261.0,1.0
0.01,0.02,7804.0,2299.0,1.0
0.01,0.021,8482.0,2029.0,1.0
0.011,0.026,8647.0,1588.0,1.0
0.011,0.019,7087.0,2051.0,1.0
0.01,0.015,6979.0,2370.0,1.0
0.011,0.02,7319.0,2165.0,1.0
0.011,0.023,7873.0,1757.0,1.0
0.012,0.021,6658.0,2051.0,1.0
0.011,0.021,7674.0,1978.0,1.0
0.012,0.02,6391.0,2062.0,1.0
0.011,0.025,8350.0,2012.0,1.0
0.011,0.021,7871.0,2225.0,1.0
0.01,0.02,8129.0,2216.0,1.0
0.011,0.026,7946.0,1871.0,1.01
0.012,0.018,5949.0,2380.0,1.0
0.012,0.024,7972.0,2191.0,1.0
0.012,0.024,7601.0,2039.0,1.01
0.011,0.022,8009.0,1907.0,1.0
0.009,0.007,5404.0,2019.0,1.01
0.013,0.021,5289.0,1905.0,1.0
0.012,0.023,6910.0,1876.0,1.0
0.006,0.009,6229.0,2293.0,1.0
0.011,0.024,8211.0,2076.0,1.0
0.012,0.03,7349.0,1685.0,1.0
0.011,0.025,8460.0,1721.0,1.01
0.01,0.02,7408.0,2096.0,1.0
0.01,0.022,9284.0,2021.0,1.01
0.012,0.018,6845.0,1905.0,1.0
0.011,0.021,7628.0,2077.0,1.0
0.012,0.021,6577.0,2016.0,1.0
0.011,0.019,7522.0,2263.0,1.0
0.011,0.019,6858.0,2435.0,1.0
0.011,0.023,8733.0,1823.0,1.0
0.01,0.014,5417.0,2473.0,1.0
0.012,0.022,6818.0,1980.0,1.0
0.009,0.017,8373.0,2016.0,1.0
0.012,0.023,7855.0,2082.0,1.0
0.012,0.021,7538.0,2172.0,1.0
0.011,0.024,8005.0,2009.0,1.0
0.012,0.022,7224.0,2004.0,1.0
0.011,0.021,8504.0,2025.0,1.0
0.011,0.019,6365.0,2045.0,1.0
0.011,0.023,8204.0,2274.0,1.0
0.011,0.021,7734.0,1999.0,1.01
0.011,0.018,6819.0,2059.0,1.0
0.01,0.025,9717.0,2191.0,1.0
0.011,0.02,7667.0,2356.0,1.0
0.011,0.023,8103.0,1932.0,1.0
0.01,0.022,9348.0,1943.0,1.0
0.012,0.021,6716.0,2129.0,1.0
0.012,0.022,7450.0,2097.0,1.0
0.011,0.019,8093.0,2315.0,1.0
0.011,0.022,8620.0,2111.0,1.0
0.01,0.021,9093.0,2354.0,1.0
0.011,0.018,6719.0,2281.0,1.0
0.013,0.021,6080.0,1999.0,1.0
0.011,0.019,7296.0,2256.0,1.0
0.012,0.025,6807.0,1854.0,1.01
0.01,0.012,6043.0,2389.0,1.0
0.011,0.024,8816.0,1893.0,1.0
0.011,0.02,8368.0,2170.0,1.01
0.011,0.026,10431.0,1856.0,1.0
0.011,0.022,7776.0,2079.0,1.0
0.012,0.022,6750.0,1818.0,1.0
0.012,0.023,7295.0,1943.0,1.0
0.011,0.026,8675.0,1845.0,1.0
0.011,0.023,7849.0,2316.0,1.01
0.012,0.023,7039.0,1886.0,1.0
0.011,0.025,7384.0,1683.0,1.0
0.007,0.007,5115.0,2474.0,1.0
0.006,0.004,4350.0,2365.0,1.0
0.009,0.014,6023.0,2223.0,1.0
0.01,0.021,9233.0,2345.0,1.0
0.011,0.022,7442.0,2122.0,1.0
0.01,0.023,10431.0,1929.0,1.0
0.012,0.021,6352.0,2024.0,1.0
0.011,0.023,7832.0,2167.0,1.0
0.01,0.02,8799.0,2048.0,1.0
0.01,0.023,10431.0,2061.0,1.0
0.011,0.013,6228.0,2273.0,1.0
0.011,0.02,8318.0,2112.0,1.0
0.011,0.018,6699.0,2326.0,1.0
0.011,0.022,8403.0,2084.0,1.0
0.011,0.022,7450.0,1838.0,1.0
0.01,0.023,9043.0,1996.0,1.0
0.01,0.022,8892.0,2061.0,1.0
0.011,0.02,7710.0,2217.0,1.0
0.012,0.022,7043.0,2256.0,1.01
0.012,0.021,7097.0,1857.0,1.0
0.011,0.02,7694.0,2165.0,1.0
0.01,0.022,8603.0,2170.0,1.0
0.011,0.023,8091.0,1800.0,1.0
0.01,0.012,7268.0,2594.0,1.0
0.011,0.021,7907.0,1917.0,1.0
0.011,0.024,8090.0,1610.0,1.0
0.011,0.017,7519.0,2125.0,1.0
0.011,0.022,7741.0,2027.0,1.0
0.011,0.019,7347.0,1739.0,1.0
0.011,0.022,8340.0,2156.0,1.01
0.012,0.018,6020.0,2082.0,1.0
0.007,0.012,6208.0,2228.0,1.0
0.012,0.021,6940.0,2198.0,1.0
0.012,0.021,7479.0,2423.0,1.0
0.011,0.02,7515.0,2163.0,1.0
0.011,0.019,7011.0,2203.0,1.0
0.01,0.016,6558.0,2204.0,1.0
0.012,0.021,6781.0,2020.0,1.0
0.012,0.023,7419.0,2152.0,1.0
0.01,0.014,7387.0,2582.0,1.0
0.009,0.009,6035.0,2422.0,1.0
0.01,0.023,9400.0,1986.0,1.0
0.01,0.022,9824.0,1948.0,1.0
0.011,0.023,7714.0,2063.0,1.0
0.011,0.024,8072.0,1953.0,1.0
0.011,0.021,7816.0,1634.0,1.0
0.011,0.02,7552.0,2138.0,1.0
0.011,0.021,8447.0,2106.0,1.0
0.011,0.023,8191.0,1995.0,1.0
0.012,0.022,6365.0,1798.0,1.0
0.011,0.021,7706.0,2021.0,1.0
0.011,0.02,7624.0,2212.0,1.0
0.011,0.023,7799.0,1918.0,1.0
0.011,0.016,6537.0,2004.0,1.0
0.01,0.025,10431.0,1908.0,1.0
0.012,0.024,6876.0,2093.0,1.0
0.013,0.021,5966.0,2188.0,1.0
0.01,0.022,9402.0,2114.0,1.0
0.01,0.01,6686.0,2145.0,1.0
0.012,0.026,8014.0,1606.0,1.0
0.012,0.02,6780.0,2030.0,1.0
0.01,0.021,8607.0,2074.0,1.0
0.011,0.023,7878.0,1965.0,1.0
0.012,0.022,6385.0,1932.0,1.0
0.011,0.023,9084.0,2077.0,1.0
0.011,0.022,7809.0,1705.0,1.0
0.011,0.012,6176.0,2398.0,1.0
0.01,0.022,9036.0,1993.0,1.0
0.011,0.023,8004.0,1910.0,1.0
0.011,0.023,8602.0,2151.0,1.0
0.01,0.022,9828.0,2011.0,1.01
0.011,0.021,8516.0,2133.0,1.0
0.008,0.011,5030.0,2327.0,1.0
0.012,0.024,7375.0,1571.0,1.01
0.011,0.02,8064.0,2308.0,1.0
0.012,0.022,6779.0,1947.0,1.0
0.011,0.021,7642.0,2116.0,1.0
0.011,0.022,8800.0,2249.0,1.01
0.011,0.019,7430.0,2093.0,1.01
0.011,0.024,8285.0,1846.0,1.0
0.011,0.022,8467.0,2082.0,1.01
0.011,0.021,8451.0,2010.0,1.01
0.011,0.017,7007.0,2193.0,1.0
0.01,0.014,7029.0,2240.0,1.0
0.011,0.014,5079.0,2571.0,1.0
0.011,0.024,8568.0,1952.0,1.01
0.011,0.024,8427.0,2164.0,1.0
0.009,0.012,5673.0,2222.0,1.0
0.011,0.02,7851.0,2262.0,1.0
0.01,0.012,7260.0,1967.0,1.0
0.011,0.016,5878.0,2221.0,1.0
0.011,0.019,7437.0,2029.0,1.0
0.006,0.004,4651.0,2293.0,1.0
0.011,0.022,8562.0,2333.0,1.0
0.011,0.021,8418.0,2239.0,1.0
0.012,0.019,7071.0,2251.0,1.0
0.011,0.021,7303.0,1942.0,1.0
0.011,0.023,8869.0,1940.0,1.01
0.011,0.023,8983.0,2014.0,1.0
0.011,0.018,7663.0,2011.0,1.0
0.012,0.023,6788.0,1842.0,1.0
0.012,0.021,6050.0,1893.0,1.0
0.009,0.011,5479.0,2538.0,1.0
0.012,0.022,7043.0,1934.0,1.0
0.011,0.021,8390.0,2004.0,1.0
0.011,0.022,8432.0,2075.0,1.0
0.012,0.024,6539.0,1862.0,1.01
0.011,0.021,8187.0,2129.0,1.0
0.013,0.022,6047.0,2027.0,1.01
0.011,0.022,7656.0,2154.0,1.0
0.01,0.018,6907.0,2167.0,1.0
0.011,0.018,7046.0,2464.0,1.0
0.012,0.022,7483.0,2063.0,1.0
0.012,0.021,6247.0,2333.0,1.0
0.011,0.019,8069.0,2136.0,1.0
0.012,0.022,7423.0,2225.0,1.0
0.011,0.017,6522.0,2313.0,1.0
0.012,0.023,7434.0,2092.0,1.0
0.012,0.02,7009.0,2009.0,1.0
0.009,0.015,7814.0,2485.0,1.0
0.012,0.022,7321.0,2028.0,1.0
0.013,0.021,6486.0,2050.0,1.0
0.012,0.022,6593.0,1974.0,1.0
0.012,0.024,7855.0,1697.0,1.0
0.013,0.023,6365.0,1843.0,1.0
0.011,0.021,7952.0,2292.0,1.0
0.01,0.022,10431.0,2008.0,1.01
0.011,0.019,6392.0,2220.0,1.0
0.012,0.017,6916.0,2121.0,1.0
0.008,0.011,8977.0,2073.0,1.0
0.011,0.023,9069.0,2067.0,1.0
0.011,0.02,6756.0,2300.0,1.0
0.008,0.007,5852.0,2444.0,1.0
0.011,0.023,8659.0,1903.0,1.0
0.013,0.02,5714.0,1930.0,1.0
0.011,0.026,8252.0,1922.0,1.0
0.01,0.022,9738.0,2371.0,1.0
0.012,0.026,7360.0,1853.0,1.0
0.013,0.022,5812.0,1823.0,1.0
0.011,0.022,8359.0,2104.0,1.0
0.01,0.014,7232.0,2135.0,1.0
0.01,0.021,9087.0,2175.0,1.0
0.011,0.011,6943.0,2166.0,1.0
0.01,0.022,9782.0,2316.0,1.0
0.011,0.021,8535.0,2232.0,1.0
0.011,0.023,8454.0,1759.0,1.0
0.012,0.024,7085.0,1849.0,1.0
0.012,0.023,6663.0,1884.0,1.0
0.012,0.024,7795.0,1785.0,1.0
0.012,0.022,7350.0,1917.0,1.0
0.011,0.023,8258.0,2060.0,1.0
0.011,0.022,7672.0,1856.0,1.0
0.011,0.022,7799.0,2016.0,1.0
0.012,0.022,7345.0,2093.0,1.0
0.011,0.021,9406.0,2173.0,1.0
0.011,0.015,5939.0,2298.0,1.0
0.012,0.025,7155.0,1693.0,1.01
0.011,0.02,7443.0,2280.0,1.0
0.011,0.022,8164.0,2217.0,1.0
0.012,0.021,6589.0,1881.0,1.0
0.011,0.023,8616.0,2028.0,1.0
0.01,0.02,8449.0,1915.0,1.0
0.011,0.023,8639.0,2088.0,1.01
0.012,0.015,6179.0,2405.0,1.0
0.009,0.009,5782.0,2477.0,1.01
0.011,0.022,9047.0,2129.0,1.0
0.011,0.024,9247.0,1789.0,1.0
0.013,0.022,6200.0,1830.0,1.0
0.012,0.021,7451.0,2024.0,1.0
0.01,0.017,8104.0,2361.0,1.0
0.007,0.008,5476.0,2400.0,1.0
0.011,0.021,8620.0,2079.0,1.0
0.009,0.01,6264.0,2008.0,1.0
0.011,0.02,6635.0,2068.0,1.0
0.011,0.021,7487.0,2200.0,1.0
0.01,0.02,8610.0,2016.0,1.0
0.011,0.022,7707.0,2201.0,1.0
0.011,0.018,7386.0,1960.0,1.0
0.011,0.02,7798.0,2210.0,1.0
0.01,0.023,9433.0,2112.0,1.0
0.012,0.021,7200.0,2031.0,1.0
0.011,0.021,8552.0,2167.0,1.0
0.012,0.022,7227.0,1775.0,1.01
0.011,0.019,6901.0,2231.0,1.0
0.011,0.021,7839.0,2182.0,1.0
0.011,0.021,7715.0,1929.0,1.0
0.011,0.021,8196.0,2153.0,1.0
0.011,0.021,8050.0,2101.0,1.0
0.012,0.022,7708.0,2211.0,1.0
0.01,0.023,8656.0,1942.0,1.0
0.01,0.016,6711.0,2189.0,1.0
0.011,0.024,8242.0,2216.0,1.0
0.011,0.021,8695.0,2195.0,1.0
0.01,0.017,8222.0,2082.0,1.0
0.01,0.016,7487.0,1691.0,1.0
0.011,0.02,7788.0,2038.0,1.0
0.012,0.025,8245.0,1735.0,1.0
0.011,0.021,7442.0,1869.0,1.0
0.012,0.022,7133.0,1976.0,1.0
0.012,0.022,7006.0,2380.0,1.0
0.011,0.022,9149.0,1945.0,1.0
0.012,0.021,7017.0,2137.0,1.0
0.013,0.024,6152.0,1505.0,1.0
0.012,0.02,6490.0,2123.0,1.0
0.011,0.021,7918.0,2077.0,1.0
0.013,0.023,5890.0,1857.0,1.0
0.011,0.022,8706.0,1995.0,1.0
0.009,0.014,6407.0,2041.0,1.0
0.011,0.016,5723.0,2313.0,1.0
0.011,0.02,7285.0,2114.0,1.0
0.011,0.024,7639.0,1835.0,1.0
0.011,0.022,7630.0,1771.0,1.0
0.011,0.02,8423.0,2401.0,1.0
0.011,0.023,9387.0,2094.0,1.0
0.011,0.016,6973.0,2374.0,1.0
0.01,0.013,7020.0,2608.0,1.0
0.011,0.024,7916.0,2213.0,1.0
0.012,0.021,6954.0,1990.0,1.0
0.008,0.01,6539.0,2291.0,1.0
0.013,0.023,6595.0,1986.0,1.0
0.01,0.02,8742.0,2065.0,1.0
0.011,0.02,8313.0,2335.0,1.0
0.01,0.013,6734.0,2282.0,1.0
0.011,0.02,8298.0,2074.0,1.0
0.011,0.024,8035.0,1857.0,1.0
0.011,0.022,7631.0,2021.0,1.0
